AstonMartin,Valkyrie Spider,Open-top variant of the Valkyrie offering an immersive hypercar experience,V12 Hybrid,350 km/h,2.6 seconds,1140 HP,3200000-3700000,2025,Made in the UK,Removable roof panels,"La version cabriolet de la Valkyrie, procurant une immersion totale",La versione scoperta della Valkyrie per un’esperienza hypercar immersiva,Variante descapotable del Valkyrie para una experiencia inmersiva,"Variante conversível do Valkyrie, oferecendo uma experiência hypercar imersiva",Cabrio-Variante des Valkyrie für ein intensives Hypercar-Erlebnis,Panneaux de toit amovibles,Pannelli del tetto rimovibili,Paneles de techo desmontables,Painéis de teto removíveis,Abnehmbare Dachpaneele
AstonMartin,Valkyrie AMR Pro,Track-only version of the Valkyrie designed for uncompromised performance,V12 Hybrid,No limit,2.3 seconds,1160 HP,3500000-4000000,2025,Made in the UK,Track-optimized aerodynamics,"Une version exclusivement destinée à la piste de la Valkyrie, pour des performances sans compromis","Una variante da pista della Valkyrie, creata per prestazioni senza compromessi",Versión solo para pista del Valkyrie diseñada para un rendimiento sin compromisos,"Versão apenas para pista do Valkyrie, projetada para desempenho sem compromissos",Rennstreckenvariante des Valkyrie mit kompromissloser Performance,Aérodynamique optimisée pour la piste,Aerodinamica ottimizzata per la pista,Aerodinámica optimizada para circuito,Aerodinâmica otimizada para pista,Rennstreckenoptimierte Aerodynamik
AstonMartin,Valour,A limited-edition sports car celebrating Aston Martin's heritage with modern performance,V12,320 km/h,3.4 seconds,705 HP,1500000-1700000,2025,Made in the UK,Manual transmission,Une voiture de sport en édition limitée célébrant l’héritage d’Aston Martin avec des performances modernes,Un’auto sportiva in edizione limitata che celebra l’eredità Aston Martin con prestazioni moderne,Un deportivo de edición limitada que celebra la herencia de Aston Martin con potencia moderna,Um esportivo de edição limitada que celebra a herança da Aston Martin com desempenho moderno,"Ein limitierter Sportwagen, der Aston Martins Erbe mit moderner Leistung feiert",Boîte de vitesses manuelle,Cambio manuale,Transmisión manual,Transmissão manual,Manuelles Getriebe
AstonMartin,Valiant,A track-focused evolution of the Valour developed in collaboration with Fernando Alonso,V12,330 km/h,3.3 seconds,735 HP,1800000-2000000,2025,Made in the UK,Lightweight carbon fibre construction,"Une évolution de la Valour axée sur la piste, développée en collaboration avec Fernando Alonso","Un’evoluzione della Valour orientata alla pista, sviluppata con Fernando Alonso",Evolución de la Valour centrada en la pista desarrollada con Fernando Alonso,"Uma evolução do Valour focada em pista, desenvolvida com Fernando Alonso","Eine weiterentwickelte Valour-Version, gemeinsam mit Fernando Alonso entwickelt",Structure légère en fibre de carbone,Struttura leggera in fibra di carbonio,Construcción ligera de fibra de carbono,Estrutura leve em fibra de carbono,Leichte Kohlefaserstruktur
Bugatti,Chiron,Flagship hypercar known for its unparalleled performance and luxury,W16,420 km/h,2.4 seconds,1500 HP,3000000-3500000,2024,Made in France,Limited to 500 units,"L’hypercar phare, réputée pour ses performances et son luxe inégalés","L’hypercar di punta, nota per prestazioni e lusso impareggiabili",El hypercar insignia conocido por su rendimiento y lujo incomparables,"O hypercar emblemático, conhecido por desempenho e luxo inigualáveis",Das Flaggschiff-Hypercar mit unvergleichlicher Leistung und Luxus,Limitée à 500 exemplaires,Edizione limitata a 500 unità,Limitado a 500 unidades,Limitado a 500 unidades,Limitiert auf 500 Exemplare
Bugatti,Divo,Track-focused hypercar with enhanced aerodynamics and handling,W16,380 km/h,2.4 seconds,1500 HP,5000000-6000000,2021,Made in France,Limited to 40 units,"Une hypercar orientée piste, à l’aérodynamique et à la maniabilité optimisées",Una hypercar da pista con aerodinamica e maneggevolezza ottimizzate,Hypercar orientado a la pista con aerodinámica y manejo mejorados,"Um hypercar focado em pista, com aerodinâmica e dirigibilidade aprimoradas",Rennstreckenorientiertes Hypercar mit verbesserter Aerodynamik und Fahrdynamik,Limitée à 40 exemplaires,Edizione limitata a 40 unità,Limitado a 40 unidades,Limitado a 40 unidades,Limitiert auf 40 Exemplare
Bugatti,W16 Mistral,The final road-going Bugatti powered by the iconic W16 engine offering an open-top driving experience,W16,420 km/h,2.4 seconds,1600 HP,5000000-6000000,2025,Made in France,Limited to 99 units,"La dernière Bugatti routière équipée du légendaire moteur W16, offrant une expérience cabriolet exceptionnelle",L’ultima Bugatti stradale con il leggendario motore W16 e guida open-top,El último Bugatti de calle con el legendario motor W16 y conducción descapotable,O último Bugatti de estrada com o lendário motor W16 e condução ao ar livre,Der letzte straßenzugelassene Bugatti mit legendärem W16-Motor und offenem Fahrgefühl,Limitée à 99 exemplaires,Edizione limitata a 99 unità,Limitado a 99 unidades,Limitado a 99 unidades,Limitiert auf 99 Exemplare
Bugatti,Bolide,A track-only hypercar emphasizing lightweight construction and extreme aerodynamics,W16,500+ km/h,2.2 seconds,1600 HP,4000000-4500000,2025,Made in France,Limited to 40 units,"Une hypercar réservée à la piste, axée sur la légèreté et l’aérodynamisme extrême","Una hypercar solo da pista, costruita per leggerezza e aerodinamica estrema",Hypercar solo para pista con construcción ligera y aerodinámica extrema,"Um hypercar apenas para pista, com construção leve e aerodinâmica extrema",Ein reines Track-Hypercar mit Leichtbauweise und extremer Aerodynamik,Limitée à 40 exemplaires,Edizione limitata a 40 unità,Limitado a 40 unidades,Limitado a 40 unidades,Limitiert auf 40 Exemplare
Bugatti,Tourbillon,A hybrid hypercar featuring a V16 engine paired with three electric motors marking a new era for Bugatti,V16 Hybrid,445 km/h,2.0 seconds,1800 HP,3800000-4000000,2025,Made in France,Innovative analog instrument cluster,"Une hypercar hybride dotée d’un moteur V16 et de trois moteurs électriques, marquant une nouvelle ère pour Bugatti","Una hypercar ibrida con motore V16 e tre motori elettrici, che segna una nuova era per Bugatti","Hypercar híbrido con motor V16 y tres eléctricos, marcando una nueva era para Bugatti","Um hypercar híbrido com motor V16 e três motores elétricos, marcando uma nova era para a Bugatti",Ein Hybrid-Hypercar mit V16-Motor und drei Elektromotoren – Beginn einer neuen Ära für Bugatti,Combiné d’instruments analogique innovant,Quadro strumenti analogico innovativo,Cuadro de instrumentos analógico innovador,Painel de instrumentos analógico inovador,Innovatives analoges Instrumentendisplay
McLaren,750S,Successor to the 720S with enhanced performance and reduced weight,V8,332 km/h,2.8 seconds,750 HP,330000-350000,2025,Made in the UK,30% new components,"La remplaçante de la 720S, avec des performances accrues et un poids réduit","L’erede della 720S, con prestazioni migliorate e peso ridotto",Sucesor del 720S con mayor rendimiento y menor peso,O sucessor do 720S com desempenho aprimorado e peso reduzido,Der Nachfolger des 720S mit höherer Leistung und geringerem Gewicht,30 % de composants nouveaux,30% di componenti nuovi,30% de componentes nuevos,30% de componentes novos,30 % neue Komponenten
McLaren,750S Spider,Convertible version of the 750S offering open-air exhilaration,V8,332 km/h,2.8 seconds,750 HP,350000-370000,2025,Made in the UK,Retractable hardtop,"La version cabriolet de la 750S, pour des sensations à ciel ouvert",La versione cabriolet della 750S per emozioni a cielo aperto,Versión descapotable del 750S para una experiencia al aire libre,"A versão conversível do 750S, proporcionando emoção a céu aberto",Die Cabrio-Version des 750S für offenes Fahrvergnügen,Toit rigide rétractable,Tetto rigido retrattile,Techo rígido retráctil,Teto rígido retrátil,Versenkbares Hardtop
McLaren,Artura,Hybrid supercar combining a twin-turbo V6 with an electric motor,V6 Hybrid,330 km/h,3.0 seconds,690 HP,250000-270000,2025,Made in the UK,Plug-in hybrid powertrain,Une supercar hybride combinant un V6 biturbo et un moteur électrique,Una supercar ibrida che combina un V6 biturbo e un motore elettrico,Superdeportivo híbrido con motor V6 biturbo y eléctrico,Um supercarro híbrido que combina V6 biturbo e motor elétrico,Ein Hybrid-Supersportwagen mit V6-Biturbo und Elektromotor,Groupe motopropulseur hybride rechargeable,Sistema ibrido plug-in,Sistema de propulsión híbrido enchufable,Trem de força híbrido plug-in,Plug-in-Hybrid-Antrieb
McLaren,Artura Spider,Convertible variant of the Artura with similar hybrid performance,V6 Hybrid,330 km/h,3.0 seconds,690 HP,270000-290000,2025,Made in the UK,Retractable hardtop,"La version cabriolet de l’Artura, offrant les mêmes performances hybrides",La variante cabriolet dell’Artura con prestazioni ibride equivalenti,Variante descapotable del Artura con el mismo rendimiento híbrido,Variante conversível do Artura com desempenho híbrido equivalente,Cabrio-Variante des Artura mit derselben Hybridleistung,Toit rigide escamotable,Tetto rigido retrattile,Techo rígido retráctil,Teto rígido retrátil,Versenkbares Hardtop
McLaren,GTS,Grand tourer blending performance with everyday usability,V8,326 km/h,3.1 seconds,626 HP,220000-240000,2025,Made in the UK,Spacious luggage capacity,Un grand tourisme alliant performance et usage quotidien,Una gran turismo che unisce prestazioni e praticità quotidiana,Gran turismo que combina rendimiento y practicidad diaria,Um grand tourer que combina desempenho e praticidade diária,"Ein Grand Tourer, der Leistung mit Alltagstauglichkeit verbindet",Coffre spacieux,Bagagliaio spazioso,Gran capacidad de maletero,Grande capacidade de bagagem,Großes Kofferraumvolumen
McLaren,Solus GT,Track-only single-seater hypercar with a naturally aspirated V10,V10,322 km/h,2.5 seconds,829 HP,3500000-4000000,2025,Made in the UK,Limited to 25 units,"Une hypercar monoplace réservée à la piste, dotée d’un V10 atmosphérique",Una hypercar monoposto solo da pista con motore V10 aspirato,Hypercar monoplaza solo para pista con motor V10 atmosférico,Um hypercar monoposto apenas para pista com motor V10 aspirado,Ein einsitziges Track-Hypercar mit V10-Saugmotor,Limitée à 25 exemplaires,Edizione limitata a 25 unità,Limitado a 25 unidades,Limitado a 25 unidades,Limitiert auf 25 Exemplare
McLaren,P1,Limited-production hybrid hypercar combining a twin-turbo V8 with an electric motor,V8 Hybrid,350 km/h,2.8 seconds,903 HP,1100000-1300000,2015,Made in the UK,Limited to 375 units,"Une hypercar hybride produite en série limitée, combinant V8 biturbo et moteur électrique",Una hypercar ibrida in serie limitata che combina V8 biturbo e motore elettrico,Hypercar híbrido de producción limitada que combina motor V8 biturbo y eléctrico,"Um hypercar híbrido de produção limitada, combinando V8 biturbo e motor elétrico","Limitierter Hybrid-Hypercar, der einen V8-Biturbo mit Elektromotor kombiniert",Limitée à 375 exemplaires,Edizione limitata a 375 unità,Limitado a 375 unidades,Limitado a 375 unidades,Limitiert auf 375 Exemplare
Porsche,911 Carrera,Iconic rear-engine sports car delivering a balance of performance and comfort,Flat-6,295 km/h,3.9 seconds,388 HP,122100-140000,2025,Made in Germany,Timeless design,"La légendaire sportive à moteur arrière, équilibrant performance et confort","L’iconica sportiva a motore posteriore, che bilancia prestazioni e comfort",Deportivo icónico de motor trasero que equilibra potencia y confort,O icônico esportivo de motor traseiro que equilibra desempenho e conforto,"Der ikonische Heckmotor-Sportwagen, der Leistung und Komfort perfekt ausbalanciert",Design intemporel,Design senza tempo,Diseño atemporal,Design atemporal,Zeitloses Design
Porsche,911 Carrera Cabriolet,Convertible version of the Carrera offering open-top driving pleasure,Flat-6,293 km/h,4.1 seconds,388 HP,135395-150000,2025,Made in Germany,Electrically operated soft top,"La version cabriolet de la Carrera, pour le plaisir de conduire à ciel ouvert",La versione cabriolet della Carrera per il piacere di guida all’aperto,Versión descapotable del Carrera para disfrutar del aire libre,"Versão conversível do Carrera, proporcionando prazer ao ar livre",Cabrio-Version des Carrera für puren Open-Air-Spaß,Capote électrique,Capote elettrica,Capota eléctrica,Capota elétrica,Elektrisch betätigtes Stoffverdeck
Porsche,911 Carrera T,Lightweight variant focusing on driving purity and engagement,Flat-6,291 km/h,4.5 seconds,388 HP,138700-150000,2025,Made in Germany,Reduced weight,"Une version allégée, centrée sur la pureté de conduite",Una versione alleggerita focalizzata sulla purezza di guida,Variante ligera enfocada en la pureza de conducción,Variante leve focada na pureza de condução,Leichtbau-Variante mit Fokus auf Fahrdynamik und puristischem Fahrgefühl,Poids réduit,Peso ridotto,Peso reducido,Peso reduzido,Gewichtsreduziert
Porsche,911 Carrera S,Enhanced performance model with increased power and dynamic capabilities,Flat-6,308 km/h,3.5 seconds,473 HP,148395-160000,2025,Made in Germany,Upgraded turbochargers,"Une version haute performance, avec puissance et dynamique accrues",Una versione ad alte prestazioni con maggiore potenza e dinamica,Versión de alto rendimiento con mayor potencia y dinamismo,Versão de alto desempenho com mais potência e dinâmica aprimorada,Hochleistungsmodell mit mehr Leistung und gesteigerter Agilität,Turbocompresseurs améliorés,Turbocompressori aggiornati,Turbocompresores mejorados,Turbocompressores aprimorados,Verbesserte Turbolader
Porsche,911 Carrera S Cabriolet,Convertible version of the Carrera S offering open-top performance,Flat-6,306 km/h,3.7 seconds,473 HP,159600-170000,2025,Made in Germany,Enhanced aerodynamics,"La version cabriolet de la Carrera S, offrant des performances à ciel ouvert",La versione cabriolet della Carrera S con guida a cielo aperto,Carrera S descapotable con rendimiento al aire libre,"A versão conversível do Carrera S, oferecendo desempenho ao ar livre",Cabrio-Version des Carrera S für sportliches Fahren unter freiem Himmel,Aérodynamique perfectionnée,Aerodinamica migliorata,Aerodinámica avanzada,Aerodinâmica avançada,Verfeinerte Aerodynamik
